"COLLECTION","CITATION_TYPE","TYPE_STATUS","NUMBER_CATALOG_ITEMS","NUMBER_OF_IMAGES","NUMBER_OF_TYPES_WITH_IMAGES","ENTERED_DATE"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","14","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","15","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","19","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","10","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","72","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","7","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1995"
"Invertebrate Paleontology","Voucher","Voucher","1806","13","6","1995"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","15","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","24","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","9","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","28","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","56","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","69","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","7","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","7","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","22","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","13","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","12","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","12","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","17","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","13","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","9","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","9","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1996"
"Invertebrate Paleontology","Voucher","Voucher","873","1","1","1996"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","7","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","16","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","17","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","46","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","7","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","17","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","22","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","378","0","0","1997"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","9","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","12","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","81","0","0","1998"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","9","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","14","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","7","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","262","0","0","1999"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","7","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","10","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","10","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","12","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","124","0","0","2000"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","11","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","9","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","17","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","163","0","0","2001"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","26","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","16","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","34","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","10","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","12","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2002"
"Invertebrate Paleontology","Voucher","Voucher","82","1","1","2002"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","13","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","5","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","24","0","0","2003"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2004"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","2004"
"Invertebrate Paleontology","Voucher","Voucher","17","0","0","2004"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","89","0","0","2005"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2006"
"Invertebrate Paleontology","Voucher","Voucher","7","0","0","2006"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2006"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2007"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2008"
"Invertebrate Paleontology","Voucher","Voucher","8","0","0","2008"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2008"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2008"
"Invertebrate Paleontology","Voucher","Voucher","11","0","0","2008"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2008"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2008"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2008"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","4","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","1","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","3","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","6","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","2","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","14","3","1","2009"
"Invertebrate Paleontology","Voucher","Voucher","46","2","1","2009"
"Invertebrate Paleontology","Voucher","Voucher","77","0","0","2009"
"Invertebrate Paleontology","Voucher","Voucher","74","1","1","2009"
"Invertebrate Paleontology","Voucher","Voucher","50","3","1","2009"
"Invertebrate Paleontology","Voucher","Voucher","66","3","2","2009"
"Invertebrate Paleontology","Voucher","Voucher","53","3","2","2009"
